"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"57",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1385.36956291288,TRUE,1389.80545887705,3774.18355275117,4.43589596417951
"58",0.1,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1689.15166660237,TRUE,1697.47755954984,3969.63715872527,8.32589294747686
"59",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1553.00253562432,TRUE,1557.65559665096,4508.94133258654,4.65306102663908
"60",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1313.36117308409,TRUE,1317.61018625689,3059.16405141314,4.24901317279773
"61",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1265.071429199,TRUE,1268.46835260842,2557.93710219875,3.39692340942383
"62",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1871.96353070722,TRUE,1877.96877125763,4097.88501845316,6.00524055041706
"63",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1434.66404110579,TRUE,1437.76692786116,4787.25449043479,3.10288675536913
"64",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1135.64524095989,TRUE,1139.04441831526,2583.90585385683,3.3991773553721
"65",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1359.99745246733,TRUE,1364.59608143607,2661.94009648065,4.59862896873551
"66",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2040.22236150656,TRUE,2043.59619892593,5653.52135180115,3.37383741936378
"67",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1383.74947584229,TRUE,1387.97432942647,2956.028917394,4.22485358418135
"68",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1377.68701466941,TRUE,1379.91765158393,3648.23198474917,2.23063691451489
"69",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1359.04458727824,TRUE,1361.42496462091,3469.69698014171,2.38037734266845
"70",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1355.39378673454,TRUE,1359.44497482062,3304.03392926794,4.05118808607381
"71",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1267.67406815088,TRUE,1272.55589429053,3323.21794655232,4.88182613964523
"72",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1431.02711813447,TRUE,1435.0749319734,3414.91061304184,4.04781383893624
"73",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1527.24153379633,TRUE,1533.10766866954,4112.94298988017,5.86613487320733
"74",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1168.17887060757,TRUE,1169.69614996954,2343.00934160169,1.51727936196858
"75",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2092.57667242534,TRUE,2099.40259347341,4370.85091385624,6.82592104806281
"76",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1661.0837317068,TRUE,1664.07435983893,3571.25094923676,2.99062813213754
"77",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1400.98906257235,TRUE,1404.68407484053,2903.42887551948,3.69501226818466
"78",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1531.09772364575,TRUE,1536.0487331162,4476.25332977465,4.95100947044671
"79",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1433.90678913888,TRUE,1438.60318941372,4133.09327088027,4.69640027484138
"80",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1383.85411652902,TRUE,1386.51451857965,3413.77362790703,2.66040205063086
"81",0.3,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1224.86309347613,TRUE,1228.26518965376,2614.11999631098,3.40209617763139
"82",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1377.84722022495,TRUE,1381.73555235918,2588.79179367202,3.8883321342305
"83",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1522.66771036856,TRUE,1527.42559774093,4045.37577680349,4.75788737237508
"84",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1685.47396179037,TRUE,1690.58555744029,3459.63568060456,5.11159564991726
"85",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1474.83007195927,TRUE,1480.44762176589,3893.38094121447,5.61754980662135
"86",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1454.75797969409,TRUE,1457.05933744048,3524.52999522467,2.30135774638552
"87",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1301.06954970776,TRUE,1303.50278400177,2882.42634224692,2.43323429401107
"88",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1296.89812183391,TRUE,1300.48620192229,2879.9843110972,3.58808008838173
"89",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1559.69365003986,TRUE,1566.8375292118,4552.86983781846,7.14387917194222
"90",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1703.71527049551,TRUE,1709.6916700344,3917.05277235967,5.97639953888529
"91",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1268.42889322518,TRUE,1272.09062057533,2951.15535661839,3.66172735015766
"92",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1965.68369421895,TRUE,1973.68010154752,4476.57316305558,7.9964073285671
"93",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1364.42677035261,TRUE,1368.98876639928,3327.56778568423,4.56199604667199
"94",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1605.99129199412,TRUE,1611.05648998424,3528.56531651985,5.06519799011812
"95",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1429.39204820904,TRUE,1434.18272379048,4531.3441133642,4.79067558144675
"96",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1666.62115986865,TRUE,1672.19019001386,4126.05327267905,5.56903014521095
"97",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1327.1994222197,TRUE,1331.92123126704,3351.52567597763,4.72180904733204
"98",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1118.76418525796,TRUE,1120.31979220656,2498.06276769225,1.5556069485956
"99",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1454.83651529513,TRUE,1459.26416127088,3504.61560501273,4.42764597575069
"100",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1240.95189337669,TRUE,1242.95548832339,2676.23679677514,2.00359494669328
"101",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1517.21570859764,TRUE,1523.60704566797,3721.41868958503,6.39133707032624
"102",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1646.5184220324,TRUE,1649.61279367292,4429.0027412664,3.09437164051883
"103",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1901.15922422932,TRUE,1905.12558232726,5156.49463587548,3.96635809793679
"104",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2041.92424891266,TRUE,2045.60769575044,4715.06662398951,3.68344683778582
"105",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1689.26852302934,TRUE,1694.80842773758,4369.54458903407,5.53990470824351
"106",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1602.18501597294,TRUE,1608.39120015808,3888.04969483258,6.20618418514437
"107",0.2,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1423.99039206454,TRUE,1428.6929582521,3329.87457484125,4.7025661875582
"108",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1160.76896961148,TRUE,1163.90587307604,2321.02603192654,3.13690346455996
"109",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1765.45109259851,TRUE,1771.88071657208,4363.46583477932,6.42962397357292
"110",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2614.83936969979,TRUE,2624.8841304533,5777.98254181033,10.0447607535157
"111",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1218.0411977387,TRUE,1221.3881642082,2572.34965517758,3.34696646950579
"112",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1606.15050364346,TRUE,1612.38850108663,4174.47154990909,6.23799744316557
"113",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1432.55320361054,TRUE,1438.08204306418,3273.32854049435,5.52883945364056
"114",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1599.64455797911,TRUE,1603.93641595129,3428.70874786472,4.29185797218383
"115",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1942.30133708549,TRUE,1949.85479429672,Inf,7.55345721122512
"116",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2001.72703984668,TRUE,2005.46351119054,4026.78318440604,3.7364713438626
"117",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1431.59518331025,TRUE,1434.41199278142,3010.29187320881,2.81680947116888
"118",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1350.07906450259,TRUE,1355.73652988411,3054.73469686125,5.65746538152302
"119",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1666.94956598497,TRUE,1673.89623317172,6147.06977053487,6.94666718674762
"120",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1616.12816124232,TRUE,1623.02355694759,6878.30841486026,6.89539570527154
"121",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1309.3251250895,TRUE,1314.31448398483,3337.01513578387,4.98935889532595
"122",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2072.39987548575,TRUE,2079.60877422667,4445.18222170581,7.20889874091972
"123",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1505.48003705354,TRUE,1509.5231742953,3023.55872860353,4.04313724176336
"124",0.1,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,2368.50019681423,TRUE,2382.64962492428,Inf,14.1494281100563
"125",0.2,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1437.01812037395,TRUE,1441.59252213123,3206.99150690656,4.57440175727425
"126",0.3,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1380.00272637953,TRUE,1383.44949359243,2633.86727823497,3.44676721289693
"127",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1434.10472896187,TRUE,1436.69228727121,4759.62352840125,2.58755830934365
"128",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1352.5292851639,TRUE,1357.25013967816,3437.5817388423,4.72085451425414
"129",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1732.33970868547,TRUE,1737.93529882856,4159.36576311118,5.59559014308365
"130",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1333.41071969534,TRUE,1340.19095375212,3272.98318443089,6.780234056778
"131",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1279.75213002597,TRUE,1284.35438906108,4030.67980873143,4.60225903511036
"132",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1566.81495897075,TRUE,1570.85816067951,5347.86807146266,4.04320170876122
