"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"94","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1441.59143477879","TRUE","1446.31907002525","2718.83230148914","4.72763524645666"
"95","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1700.1153973088","TRUE","1705.83329208946","4788.81517050899","5.71789478065944"
"96","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1789.71197992228","TRUE","1792.625005372","11386.7985622594","2.91302544972064"
"97","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1562.72984937994","TRUE","1569.3882081857","3851.70390911505","6.65835880575969"
"98","0.2","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1215.03034387013","TRUE","1218.79780491591","2910.42818472862","3.7674610457841"
"99","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1883.19544549389","TRUE","1890.67807999475","4197.2404413937","7.48263450086415"
"100","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1819.06124145436","TRUE","1824.20924779821","3700.23602590194","5.14800634385438"
"101","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1201.15493122206","TRUE","1202.92458022749","2476.9036245735","1.76964900542566"
"102","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1284.02380787728","TRUE","1287.57269138701","2924.91847499448","3.54888350973351"
"103","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1656.15955698672","TRUE","1662.76879541146","4656.90043655702","6.60923842474176"
"104","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1751.43669460226","TRUE","1759.02758678983","4644.77154179955","7.59089218756412"
"105","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1294.39540771772","TRUE","1299.74492252267","3099.03736276198","5.34951480494783"
"106","0.1","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","2329.60082304554","TRUE","2335.77480054284","6536.47114333429","6.17397749730389"
"107","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1838.22493538713","TRUE","1844.70902447959","4139.29314950489","6.48408909246405"
"108","0.3","0.01","0","2","19","100","1.4e+06","100","20","2000","2500","0.8","6156.98054731527","TRUE","6183.44567220644","23527.9028383316","26.4651248911732"
"109","0.1","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1275.11240245172","TRUE","1279.31169962876","2650.10648837611","4.19929717703576"
"110","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1227.91151435547","TRUE","1231.54418207982","2746.9535723252","3.63266772434872"
"111","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1626.34127328622","TRUE","1631.79932666451","3847.21938261031","5.45805337828756"
"112","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","2216.18492787193","TRUE","2224.52075764229","Inf","8.33582977036531"
"113","0.2","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1444.70391556482","TRUE","1449.42204902844","3733.33307675209","4.71813346361296"
"114","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1764.60988767825","TRUE","1770.1787670066","3743.89260061795","5.5688793283532"
"115","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1396.08606204734","TRUE","1400.49655862701","4748.98094838683","4.41049657966641"
"116","0.2","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1627.92809595879","TRUE","1633.02066518639","3822.48486891314","5.09256922760551"
"117","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1267.34567146641","TRUE","1270.96704230058","2884.4963094306","3.62137083417201"
"118","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","2230.00757396723","TRUE","2237.19275760539","11649.5773487021","7.18518363815565"
